Address,Framework,Channel,Function,StolenBytes,Subsystem,SourceFile
0x4011C0,Antares,release,Audio_Load,0x6,Misc,src/Misc/Audio.cpp
0x4011C0,Ares,release,Audio_Load,0x6,Misc,src/Misc/Audio.cpp
0x401640,Antares,release,AudioIndex_GetSampleInformation,0x5,Misc,src/Misc/Audio.cpp
0x401640,Ares,release,AudioIndex_GetSampleInformation,0x5,Misc,src/Misc/Audio.cpp
0x4016F0,Antares,release,IDXContainer_LoadSample,0x6,Misc,src/Misc/Audio.cpp
0x4016F0,Ares,release,IDXContainer_LoadSample,0x6,Misc,src/Misc/Audio.cpp
0x4064A0,Antares,release,VocClass_AddSample,0x0,Misc,src/Misc/Audio.cpp
0x4064A0,Ares,release,VocClass_AddSample,0x0,Misc,src/Misc/Audio.cpp
0x4068E0,Antares,release,Debug_Log,0x1,Misc,src/Misc/Debug.cpp
0x4068E0,Ares,release,Debug_Log,0x1,Misc,src/Misc/Debug.cpp
0x4101B6,Antares,release,AbstractClass_CTOR,0x1,Ext/Abstract,src/Ext/Abstract/Body.cpp
0x4101B6,Ares,release,AbstractClass_CTOR,0x1,Ext/Abstract,src/Ext/Abstract/Body.cpp
0x4101F0,Antares,release,AbstractClass_DTOR,0x6,Ext/Abstract,src/Ext/Abstract/Body.cpp
0x4101F0,Ares,release,AbstractClass_DTOR,0x6,Ext/Abstract,src/Ext/Abstract/Body.cpp
0x4101F0,Kratos,release,AbstractClass_DTOR,0x6,Hooks,src/Hooks/PointerExpireHook.cpp
0x410320,Antares,release,AbstractClass_SaveLoad_Prefix,0x5,Ext/Abstract,src/Ext/Abstract/Body.cpp
0x410320,Ares,release,AbstractClass_SaveLoad_Prefix,0x5,Ext/Abstract,src/Ext/Abstract/Body.cpp
0x410372,Antares,release,AbstractClass_Save_Suffix,0x5,Ext/Abstract,src/Ext/Abstract/Body.cpp
0x410372,Ares,release,AbstractClass_Save_Suffix,0x5,Ext/Abstract,src/Ext/Abstract/Body.cpp
0x410380,Antares,release,AbstractClass_SaveLoad_Prefix,0x5,Ext/Abstract,src/Ext/Abstract/Body.cpp
0x410380,Ares,release,AbstractClass_SaveLoad_Prefix,0x5,Ext/Abstract,src/Ext/Abstract/Body.cpp
0x4103D6,Antares,release,AbstractClass_Load_Suffix,0x4,Ext/Abstract,src/Ext/Abstract/Body.cpp
0x4103D6,Ares,release,AbstractClass_Load_Suffix,0x4,Ext/Abstract,src/Ext/Abstract/Body.cpp
0x412B40,Phobos,release,AircraftTrackerClass_FillCurrentVector,0x5,Misc,src/Misc/Hooks.BugFixes.cpp
0x413FA3,Antares,release,AircraftClass_Init_Cloakable,0x5,Misc,src/Misc/Bugfixes.cpp
0x413FA3,Ares,release,AircraftClass_Init_Cloakable,0x5,Misc,src/Misc/Bugfixes.cpp
0x413FD2,Antares,release,AircraftClass_Init_Academy,0x6,Ext/House,src/Ext/House/Hooks.Academy.cpp
0x413FD2,Ares,release,AircraftClass_Init_Academy,0x6,Ext/House,src/Ext/House/Hooks.Academy.cpp
0x414057,Phobos,release,TechnoClass_Init_InitialStrength,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x4140EB,Antares,release,AircraftClass_DTOR_Prereqs,0x6,Ext/Techno,src/Ext/Techno/Hooks.Prerequisites.cpp
0x4140EB,Ares,release,AircraftClass_DTOR_Prereqs,0x6,Ext/Techno,src/Ext/Techno/Hooks.Prerequisites.cpp
0x414338,Antares,release,AircraftClass_Put_SpawnHigh,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x414338,Ares,release,AircraftClass_Put_SpawnHigh,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x414665,Phobos,release,AircraftClass_Draw_ExtraSHP,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x4147F9,Kratos,release,AircraftClass_Draw_Shadow_SkipPhobos,0x6,Hooks,src/Hooks/AircraftExtHook.cpp
0x4147F9,Phobos,release,AircraftClass_Draw_Shadow,0x6,Ext/TechnoType,src/Ext/TechnoType/Hooks.MatrixOp.cpp
0x414876,Kratos,release,TechnoClass_DrawShadow,0x7,Hooks,src/Hooks/AircraftExtHook.cpp
0x4148F4,Phobos,release,AircraftClass_DrawIt_LevelIntensity,0x5,Ext/Techno,src/Ext/Techno/Hooks.Tint.cpp
0x414987,Phobos,release,AircraftClass_Draw_Extra,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x414BDB,Phobos,release,TechnoClass_AI_TemporalTargetingMe_Fix,0x6,Misc,src/Misc/Hooks.BugFixes.cpp
0x414C0B,Phobos,release,AircraftClass_ChronoSparkleDelay,0x5,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x414C27,Kratos,release,AircraftClass_Update_SkipCreateChronoSparkleAnimOnStand,0x5,Hooks,src/Hooks/StandExtHook.cpp
0x414CF2,Kratos,release,TechnoClass_WarpUpdate,0x6,Hooks,src/Hooks/TechnoExtHook.cpp
0x414D36,Antares,release,AACombat,0x5,Misc,src/Misc/Bugfixes.cpp
0x414D36,Ares,release,AACombat,0x5,Misc,src/Misc/Bugfixes.cpp
0x414D4D,Phobos,release,AircraftClass_Update_ClearTargetIfNoAmmo,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x414DA8,Phobos,release,AircraftClass_Update_UnlandableDamage,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x414F10,Phobos,release,AircraftClass_AI_Trailer,0x5,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x415085,Antares,release,AircraftClass_Update_DamageSmoke,0x7,Ext/Techno,src/Ext/Techno/Hooks.Art.cpp
0x415085,Ares,release,AircraftClass_Update_DamageSmoke,0x7,Ext/Techno,src/Ext/Techno/Hooks.Art.cpp
0x415666,Phobos,release,AircraftClass_Mission_SpyPlaneApproach_MaxCount,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x4157EB,Phobos,release,AircraftClass_Mission_SpyPlaneOverfly_MaxCount,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x415A00,Phobos,release,AircraftClass_Mission_Paradrop_Overfly_Delay,0x5,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x415A7A,Phobos,release,AircraftClass_Mission_Retreat_PickEdgeCell,0x6,Ext/House,src/Ext/House/Hooks.cpp
0x415CA6,Antares,release,AircraftClass_Paradrop,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x415CA6,Ares,release,AircraftClass_Paradrop,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x415DF6,Antares,release,AircraftClass_Paradrop_Carryall,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x415DF6,Ares,release,AircraftClass_Paradrop_Carryall,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x415EEE,Phobos,release,AircraftClass_Fire_KickOutPassengers,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x415F25,Phobos,release,AircraftClass_FireAt_Vertical,0x6,Misc,src/Misc/Hooks.BugFixes.cpp
0x415F25,Phobos,release,AircraftClass_Fire_TrajectorySkipInertiaEffect,0x6,Ext/Bullet,src/Ext/Bullet/Hooks.cpp
0x415F5C,Phobos,release,AircraftClass_FireAt_SpeedModifiers,0xA,Misc,src/Misc/Hooks.BugFixes.cpp
0x41668B,Antares,release,AircraftClass_ReceiveDamage,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x41668B,Ares,release,AircraftClass_ReceiveDamage,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x4168C7,Phobos,release,AircraftClass_Mission_Move_SmoothMoving,0x5,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x416A0A,Phobos,release,AircraftClass_Mission_Move_SmoothMoving,0x5,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x416C4D,Antares,release,AircraftClass_Carryall_Unload_DestroyCargo,0x5,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x416C4D,Ares,release,AircraftClass_Carryall_Unload_DestroyCargo,0x5,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x416C94,Antares,release,AircraftClass_Carryall_Unload_UpdateCargo,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x416C94,Ares,release,AircraftClass_Carryall_Unload_UpdateCargo,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x416E37,Antares,release,AircraftClass_Mi_MoveCarryall_CanTote,0x5,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x416E37,Ares,release,AircraftClass_Mi_MoveCarryall_CanTote,0x5,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x4179F7,Phobos,release,AircraftClass_EnterIdleMode_NoCrash,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x417B82,Phobos,release,AircraftClass_EnterIdleMode_NoCrash,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x417CCB,Antares,release,AircraftClass_GetCursorOverObject_Deactivated,0x5,Ext/Techno,src/Ext/Techno/Hooks.Deactivated.cpp
0x417CCB,Ares,release,AircraftClass_GetCursorOverObject_Deactivated,0x5,Ext/Techno,src/Ext/Techno/Hooks.Deactivated.cpp
0x417D75,Antares,release,AircraftClass_GetCursorOverObject_CanTote,0x5,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x417D75,Ares,release,AircraftClass_GetCursorOverObject_CanTote,0x5,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x417E16,Antares,release,AircraftClass_GetCursorOverObject_Dock,0x6,Ext/Techno,src/Ext/Techno/Hooks.Cursor.cpp
0x417E16,Ares,release,AircraftClass_GetCursorOverObject_Dock,0x6,Ext/Techno,src/Ext/Techno/Hooks.Cursor.cpp
0x417F83,Antares,release,AircraftClass_GetCursorOverCell_Deactivated,0x6,Ext/Techno,src/Ext/Techno/Hooks.Deactivated.cpp
0x417F83,Ares,release,AircraftClass_GetCursorOverCell_Deactivated,0x6,Ext/Techno,src/Ext/Techno/Hooks.Deactivated.cpp
0x417FF1,Phobos,release,AircraftClass_Mission_Attack_StrafeShots,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x4180F4,Phobos,release,AircraftClass_Mission_Attack_WeaponRange,0x5,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x41810F,Phobos,release,AircraftClass_MissionAttack_WeaponRangeCheck1,0x6,Ext/Techno,src/Ext/Techno/Hooks.WeaponRange.cpp
0x4181CF,Kratos,release,AircraftClass_Mission_Attack_FlyToPostion,0x5,Hooks,src/Hooks/AircraftExtHook.cpp
0x4183C3,Phobos,release,AircraftClass_CurleyShuffle_FireAtTarget,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x4183D3,Kratos,release,AircraftClass_Mission_Attack4_HoverFireMove,0x6,Hooks,src/Hooks/AircraftExtHook.cpp
0x418403,Phobos,release,AircraftClass_Mission_Attack_FireAtTarget_BurstFix,0x8,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x418478,Antares,release,AircraftClass_Mi_Attack_Untarget1,0x6,Misc,src/Misc/Bugfixes.cpp
0x418478,Ares,release,AircraftClass_Mi_Attack_Untarget1,0x6,Misc,src/Misc/Bugfixes.cpp
0x418478,Kratos,release,AircraftClass_Mission_Attack_Fire_Imcoming_0,0x6,Hooks,src/Hooks/AircraftExtHook.cpp
0x41847E,Phobos,release,AircraftClass_MissionAttack_ScatterCell1,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x4184CC,Phobos,release,AircraftClass_Mission_Attack_Delay1A,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x4184FC,Kratos,release,AircraftClass_Mission_Attack_CheckROF,0x6,Hooks,src/Hooks/AircraftExtHook.cpp
0x418506,Kratos,release,AircraftClass_Mission_Attack_FireDone,0x6,Hooks,src/Hooks/AircraftExtHook.cpp
0x418506,Phobos,release,AircraftClass_Mission_Attack_Delay1B,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x418544,Phobos,release,AircraftClass_Mission_Attack_StrafingDestinationFix,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x418572,Kratos,release,AircraftClass_Mission_Attack_4to5,0xA,Hooks,src/Hooks/AircraftExtHook.cpp
0x418671,Phobos,release,AircraftClass_CurleyShuffle_FireOk,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x418680,Kratos,release,AircraftClass_Mission_Attack5_HoverFireMove_FireError_2,0x6,Hooks,src/Hooks/AircraftExtHook.cpp
0x4186B6,Kratos,release,AircraftClass_Mission_Attack5_HoverFireTwice,0x6,Hooks,src/Hooks/AircraftExtHook.cpp
0x4186B6,Phobos,release,AircraftClass_Mission_Attack_FireAtTarget2_BurstFix,0x8,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x4186D7,Antares,release,AircraftClass_Mi_Attack_Untarget2,0x6,Misc,src/Misc/Bugfixes.cpp
0x4186D7,Ares,release,AircraftClass_Mi_Attack_Untarget2,0x6,Misc,src/Misc/Bugfixes.cpp
0x4186D7,Kratos,release,AircraftClass_Mission_Attack_Fire_Imcoming_1,0x6,Hooks,src/Hooks/AircraftExtHook.cpp
0x4186DD,Phobos,release,AircraftClass_MissionAttack_ScatterCell2,0x5,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x418733,Phobos,release,AircraftClass_CurleyShuffle_FireFacing,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x418743,Kratos,release,AircraftClass_Mission_Attack5_HoverFireMove_FireError_0,0x6,Hooks,src/Hooks/AircraftExtHook.cpp
0x41874E,Phobos,release,AircraftClass_Mission_Attack_StrafingDestinationFix,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x418782,Phobos,release,AircraftClass_CurleyShuffle_Default,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x418792,Kratos,release,AircraftClass_Mission_Attack5_HoverFireMove_FireError_def,0x6,Hooks,src/Hooks/AircraftExtHook.cpp
0x41879D,Phobos,release,AircraftClass_Mission_Attack_StrafeCell,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x418805,Phobos,release,AircraftClass_Mission_Attack_FireAtTarget2Strafe_BurstFix,0x8,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x418826,Antares,release,AircraftClass_Mi_Attack_Untarget3,0x6,Misc,src/Misc/Bugfixes.cpp
0x418826,Ares,release,AircraftClass_Mi_Attack_Untarget3,0x6,Misc,src/Misc/Bugfixes.cpp
0x418826,Kratos,release,AircraftClass_Mission_Attack_Fire_Imcoming_2,0x6,Hooks,src/Hooks/AircraftExtHook.cpp
0x41882C,Phobos,release,AircraftClass_MissionAttack_ScatterCell1,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x418883,Phobos,release,AircraftClass_Mission_Attack_Delay2,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x4188AC,Phobos,release,AircraftClass_Mission_Attack_StrafeCell,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x418914,Phobos,release,AircraftClass_Mission_Attack_FireAtTarget3Strafe_BurstFix,0x8,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x418935,Antares,release,AircraftClass_Mi_Attack_Untarget4,0x6,Misc,src/Misc/Bugfixes.cpp
0x418935,Ares,release,AircraftClass_Mi_Attack_Untarget4,0x6,Misc,src/Misc/Bugfixes.cpp
0x418935,Kratos,release,AircraftClass_Mission_Attack_Fire_Imcoming_3,0x6,Hooks,src/Hooks/AircraftExtHook.cpp
0x41893B,Phobos,release,AircraftClass_MissionAttack_ScatterCell1,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x418992,Phobos,release,AircraftClass_Mission_Attack_Delay3,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x4189BB,Phobos,release,AircraftClass_Mission_Attack_StrafeCell,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x418A23,Phobos,release,AircraftClass_Mission_Attack_FireAtTarget4Strafe_BurstFix,0x8,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x418A44,Antares,release,AircraftClass_Mi_Attack_Untarget5,0x6,Misc,src/Misc/Bugfixes.cpp
0x418A44,Ares,release,AircraftClass_Mi_Attack_Untarget5,0x6,Misc,src/Misc/Bugfixes.cpp
0x418A44,Kratos,release,AircraftClass_Mission_Attack_Fire_Imcoming_4,0x6,Hooks,src/Hooks/AircraftExtHook.cpp
0x418A4A,Phobos,release,AircraftClass_MissionAttack_ScatterCell1,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x418AA1,Phobos,release,AircraftClass_Mission_Attack_Delay4,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x418ACA,Phobos,release,AircraftClass_Mission_Attack_StrafeCell,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x418B1F,Phobos,release,AircraftClass_Mission_Attack_FireAtTarget5Strafe_BurstFix,0x8,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x418B40,Antares,release,AircraftClass_Mi_Attack_Untarget6,0x6,Misc,src/Misc/Bugfixes.cpp
0x418B40,Ares,release,AircraftClass_Mi_Attack_Untarget6,0x6,Misc,src/Misc/Bugfixes.cpp
0x418B40,Kratos,release,AircraftClass_Mission_Attack_Fire_Imcoming_5,0x6,Hooks,src/Hooks/AircraftExtHook.cpp
0x418B46,Phobos,release,AircraftClass_MissionAttack_ScatterCell1,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x418B8A,Phobos,release,AircraftClass_Mission_Attack_Delay5,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x418BA8,Phobos,release,AircraftClass_MissionAttack_WeaponRangeCheck2,0x6,Ext/Techno,src/Ext/Techno/Hooks.WeaponRange.cpp
0x418CD1,Phobos,release,AircraftClass_Mission_Attack_ContinueFlyToDestination,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x418CF3,Phobos,release,AircraftClass_Mission_Attack_PlanningFix,0x5,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x418CF3,Phobos,release,AircraftClass_Mission_Attack_ReturnToSpawnOwner,0x5,Ext/Techno,src/Ext/Techno/Hooks.Misc.cpp
0x41915D,Phobos,release,AircraftClass_ReceiveCommand_QueryPreparedness,0x8,Misc,src/Misc/Hooks.BugFixes.cpp
0x41946B,Antares,release,AircraftClass_ReceivedRadioCommand_QueryEnterAsPassenger_KillDriver,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x41946B,Ares,release,AircraftClass_ReceivedRadioCommand_QueryEnterAsPassenger_KillDriver,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x41949F,Antares,release,AircraftClass_ReceivedRadioCommand_SpecificPassengers,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x41949F,Ares,release,AircraftClass_ReceivedRadioCommand_SpecificPassengers,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x4197F3,Phobos,release,AircraftClass_GetFireLocation_Strafing,0x5,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x4197FC,Phobos,release,AircraftClass_GetFireLocation_WeaponRange,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x419EF6,Phobos,release,AircraftClass_Mission_Enter_FixNotCarryall,0x7,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x41A5C7,Phobos,release,AircraftClass_Mission_Guard_StartAreaGuard,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x41A697,Kratos,release,AircraftClass_Mission_Guard_NoTarget_Enter,0x6,Hooks,src/Hooks/AircraftExtHook.cpp
0x41A96C,Kratos,release,AircraftClass_Mission_GuardArea_NoTarget_Enter,0x6,Hooks,src/Hooks/AircraftExtHook.cpp
0x41A96C,Phobos,release,AircraftClass_Mission_AreaGuard,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x41A982,Phobos,release,AircraftClass_Mission_AreaGuard,0x6,Ext/Aircraft,src/Ext/Aircraft/Hooks.cpp
0x41AA80,Phobos,release,AircraftClass_AssignDestination_SyncLog,0x7,Misc,src/Misc/SyncLogging.cpp
0x41AE00,Phobos,release,AircraftClass_See_DynamicSight,0x6,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x41B760,Kratos,release,IFlyControl_Landing_Direction,0x6,Hooks,src/Hooks/AircraftExtHook.cpp
0x41BB30,Phobos,release,AircraftClass_OverrideMission_SyncLog,0x6,Misc,src/Misc/SyncLogging.cpp
0x41CD54,Phobos,release,AircraftTypeClass_ReadINI,0x6,Ext/Rules,src/Ext/Rules/Hooks.Image.cpp
0x41CE7E,Phobos,release,AircraftTypeClass_Load,0x6,Ext/Rules,src/Ext/Rules/Hooks.Image.cpp
0x41D5AE,Antares,release,AirstrikeClass_PointerGotInvalid_AirstrikeAbortSound,0x9,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x41D5AE,Ares,release,AirstrikeClass_PointerGotInvalid_AirstrikeAbortSound,0x9,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x41D604,Kratos,release,AirstrikeClass_PointerGotInvalid_ResetForTarget,0x6,Hooks,src/Hooks/AirstrikeExtHook.cpp
0x41D604,Phobos,release,AirstrikeClass_PointerGotInvalid_ResetForTarget,0x6,Ext/Techno,src/Ext/Techno/Hooks.Airstrike.cpp
0x41D887,Antares,release,AirstrikeClass_Fire,0x6,Misc,src/Misc/Bugfixes.cpp
0x41D887,Ares,release,AirstrikeClass_Fire,0x6,Misc,src/Misc/Bugfixes.cpp
0x41D940,Antares,release,AirstrikeClass_Fire_AirstrikeAttackVoice,0x5,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x41D940,Ares,release,AirstrikeClass_Fire_AirstrikeAttackVoice,0x5,Ext/Techno,src/Ext/Techno/Hooks.cpp
0x41D97B,Kratos,release,AirstrikeClass_Setup_SkipBuildingCheck,0x7,Hooks,src/Hooks/AirstrikeExtHook.cpp
0x41D97B,Phobos,release,AirstrikeClass_Fire_SetAirstrike,0x7,Ext/Techno,src/Ext/Techno/Hooks.Airstrike.cpp
0x41D994,Kratos,release,AirstrikeClass_Setup_SetToTarget,0x6,Hooks,src/Hooks/AirstrikeExtHook.cpp
0x41DA52,Kratos,release,AirstrikeClass_ResetTarget_OriginalTarget,0x6,Hooks,src/Hooks/AirstrikeExtHook.cpp
0x41DA52,Phobos,release,AirstrikeClass_ResetTarget_OriginalTarget,0x6,Ext/Techno,src/Ext/Techno/Hooks.Airstrike.cpp
0x41DA68,Kratos,release,AirstrikeClass_Reset_Stopwhat_SkipBuildingCheck,0x7,Hooks,src/Hooks/AirstrikeExtHook.cpp
0x41DA80,Kratos,release,AirstrikeClass_ResetTarget_NewTarget,0x6,Hooks,src/Hooks/AirstrikeExtHook.cpp
0x41DA80,Phobos,release,AirstrikeClass_ResetTarget_NewTarget,0x6,Ext/Techno,src/Ext/Techno/Hooks.Airstrike.cpp
0x41DA88,Kratos,release,AirstrikeClass_Reset_Startwhat_SkipBuildingCheck,0x7,Hooks,src/Hooks/AirstrikeExtHook.cpp
0x41DAA4,Kratos,release,AirstrikeClass_ResetTarget_ResetForOldTarget,0xA,Hooks,src/Hooks/AirstrikeExtHook.cpp
0x41DAA4,Phobos,release,AirstrikeClass_ResetTarget_ResetForOldTarget,0xA,Ext/Techno,src/Ext/Techno/Hooks.Airstrike.cpp
0x41DAD4,Kratos,release,AirstrikeClass_Reset,0x6,Hooks,src/Hooks/AirstrikeExtHook.cpp
0x41DAD4,Kratos,release,AirstrikeClass_ResetTarget_ResetForNewTarget,0x6,Hooks,src/Hooks/AirstrikeExtHook.cpp
0x41DAD4,Phobos,release,AirstrikeClass_ResetTarget_ResetForNewTarget,0x6,Ext/Techno,src/Ext/Techno/Hooks.Airstrike.cpp
0x41DBD4,Kratos,release,AirstrikeClass_ClearTarget,0x7,Hooks,src/Hooks/AirstrikeExtHook.cpp
0x41DBD4,Phobos,release,AirstrikeClass_Stop_ResetForTarget,0x7,Ext/Techno,src/Ext/Techno/Hooks.Airstrike.cpp
0x41DC10,Kratos,release,AirstrikeClass_ResetTarget_SetToTarget,0x6,Hooks,src/Hooks/AirstrikeExtHook.cpp
0x41E893,Antares,release,AITriggerTypeClass_ConditionMet_SideIndex,0x0,Ext/Side,src/Ext/Side/Hooks.cpp
0x41E893,Ares,release,AITriggerTypeClass_ConditionMet_SideIndex,0x0,Ext/Side,src/Ext/Side/Hooks.cpp
0x41EB43,Phobos,release,AITriggerTypeClass_Condition_SupportPowersup,0x7,Misc,src/Misc/Hooks.BugFixes.cpp
0x41EEE3,Phobos,release,AITriggerTypeClass_Condition_SupportPowersup,0x7,Misc,src/Misc/Hooks.BugFixes.cpp
0x420960,Antares,release,AlphaShapeClass_CTOR,0x5,Ext/Techno,src/Ext/Techno/Hooks.Alpha.cpp
0x420960,Ares,release,AlphaShapeClass_CTOR,0x5,Ext/Techno,src/Ext/Techno/Hooks.Alpha.cpp
0x420A71,Antares,release,AlphaShapeClass_CTOR_Anims,0x5,Ext/Techno,src/Ext/Techno/Hooks.Alpha.cpp
0x420A71,Ares,release,AlphaShapeClass_CTOR_Anims,0x5,Ext/Techno,src/Ext/Techno/Hooks.Alpha.cpp
0x420F40,Antares,release,Spotlights_UpdateFoo,0x6,Ext/Techno,src/Ext/Techno/Hooks.Spotlights.cpp
0x420F40,Ares,release,Spotlights_UpdateFoo,0x6,Ext/Techno,src/Ext/Techno/Hooks.Spotlights.cpp
0x420F75,Antares,release,AlphaLightClass_UpdateScreen_ShouldDraw,0x5,Ext/Techno,src/Ext/Techno/Hooks.Alpha.cpp
0x420F75,Ares,release,AlphaLightClass_UpdateScreen_ShouldDraw,0x5,Ext/Techno,src/Ext/Techno/Hooks.Alpha.cpp
0x4210AC,Antares,release,AlphaLightClass_UpdateScreen_Header,0x5,Ext/Techno,src/Ext/Techno/Hooks.Alpha.cpp
0x4210AC,Ares,release,AlphaLightClass_UpdateScreen_Header,0x5,Ext/Techno,src/Ext/Techno/Hooks.Alpha.cpp
0x4211AC,Antares,release,AlphaLightClass_UpdateScreen_Body,0x8,Ext/Techno,src/Ext/Techno/Hooks.Alpha.cpp
0x4211AC,Ares,release,AlphaLightClass_UpdateScreen_Body,0x8,Ext/Techno,src/Ext/Techno/Hooks.Alpha.cpp
0x421371,Antares,release,TacticalClass_UpdateAlphasInRectangle_ShouldDraw,0x5,Ext/Techno,src/Ext/Techno/Hooks.Alpha.cpp
0x421371,Ares,release,TacticalClass_UpdateAlphasInRectangle_ShouldDraw,0x5,Ext/Techno,src/Ext/Techno/Hooks.Alpha.cpp
0x42146E,Antares,release,TacticalClass_UpdateAlphasInRectangle_Header,0x5,Ext/Techno,src/Ext/Techno/Hooks.Alpha.cpp
0x42146E,Ares,release,TacticalClass_UpdateAlphasInRectangle_Header,0x5,Ext/Techno,src/Ext/Techno/Hooks.Alpha.cpp
0x42152C,Antares,release,TacticalClass_UpdateAlphasInRectangle_Body,0x8,Ext/Techno,src/Ext/Techno/Hooks.Alpha.cpp
0x42152C,Ares,release,TacticalClass_UpdateAlphasInRectangle_Body,0x8,Ext/Techno,src/Ext/Techno/Hooks.Alpha.cpp
0x421730,Antares,release,AlphaShapeClass_SDDTOR,0x8,Ext/Techno,src/Ext/Techno/Hooks.Alpha.cpp
0x421730,Ares,release,AlphaShapeClass_SDDTOR,0x8,Ext/Techno,src/Ext/Techno/Hooks.Alpha.cpp
